,gameId,blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragonType,blueDragon,blueRiftHeralds,redWins,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragonType,redDragon,redRiftHeralds,matchMin
0,KR_6439900288,True,16029,4094,34,6.8,230,52,13888,1,5,2,3,10,0,0,0,,0,0,0,0,0,0,,0,0,False,12710,2555,33,6.6,179,44,7276,0,2,5,1,9,0,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,32
1,KR_6407602339,True,16738,2443,31,6.2,151,48,13117,0,9,8,7,17,2,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,False,14714,2329,31,6.2,150,35,15514,1,8,9,7,16,2,0,0,,0,0,0,0,0,0,,0,0,37
2,KR_6445668188,False,12696,2186,30,6.0,131,49,8862,0,4,8,3,9,2,0,0,,0,0,0,0,0,0,,0,0,True,16427,3192,33,6.6,217,32,14047,1,8,4,8,14,2,0,0,,0,0,0,0,0,0,,0,0,26
3,KR_6443337703,True,15509,2809,33,6.6,222,36,9853,1,6,4,9,14,3,0,0,,0,0,0,0,0,0,,0,0,False,14689,2169,33,6.6,217,56,9618,0,4,6,7,12,4,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,34
4,KR_6433930193,True,15464,3709,32,6.4,199,41,14792,0,7,5,7,16,1,0,0,,0,0,0,0,0,0,,0,0,False,13256,2531,30,6.0,128,46,13676,1,5,7,4,12,0,0,0,,0,0,0,0,0,0,,0,0,29
5,KR_6385667096,True,16562,1372,34,6.8,224,43,17812,0,8,6,10,10,3,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,False,14433,1633,32,6.4,203,28,14183,1,6,8,2,14,0,0,0,,0,0,0,0,0,0,,0,0,42
6,KR_6446773427,True,16648,3348,33,6.6,205,44,15068,0,9,5,8,89,1,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,False,14192,3442,33,6.6,170,55,11561,1,5,9,7,10,3,0,0,,0,0,0,0,0,0,,0,0,20
7,KR_6368683376,True,15087,4247,30,6.0,170,47,12424,1,6,2,8,0,8,0,0,,0,0,0,0,0,0,,0,0,False,12750,2275,30,6.0,170,40,12371,0,2,6,2,0,0,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,36
8,KR_6420429043,True,14789,1544,33,6.6,217,44,11632,0,6,3,2,14,4,0,0,,0,0,0,0,0,0,,0,0,False,13520,1730,32,6.4,186,44,8041,1,3,6,7,16,1,0,0,,0,0,0,0,0,0,,0,0,28
9,KR_6446460575,False,16098,2458,34,6.8,203,48,12156,1,7,3,7,95,0,0,0,,0,0,0,0,0,0,,0,1,True,13090,2000,32,6.4,194,51,11630,0,3,7,2,11,1,0,0,,0,0,0,0,0,0,,0,0,30
10,KR_6353007433,True,14000,4750,32,6.4,163,48,11473,0,3,7,3,0,3,0,0,,0,0,0,0,0,0,,0,0,False,15426,1646,33,6.6,187,44,12382,1,7,3,4,0,1,0,0,,0,0,0,0,0,0,,0,0,29
11,KR_6378531935,True,14950,5545,32,6.4,199,60,15913,1,6,6,3,15,1,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,False,14053,1868,29,5.8,163,28,12969,0,6,6,5,55,2,0,0,,0,0,0,0,0,0,,0,0,26
12,KR_6445860894,False,14618,2233,33,6.6,180,48,13321,0,6,5,2,15,1,0,0,,0,0,0,0,0,0,,0,0,True,14144,2014,30,6.0,146,40,10481,1,5,6,7,12,1,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,33
13,KR_6425246923,True,16854,6509,33,6.6,229,36,13382,1,8,4,6,21,2,0,0,,0,0,0,0,0,0,,0,0,False,13348,3013,32,6.4,160,44,8616,0,4,8,1,11,2,0,0,,0,0,0,0,0,0,,0,0,17
14,KR_6441717736,False,14383,1868,30,6.0,169,32,11964,1,7,11,6,9,2,0,0,,0,0,0,0,0,0,,0,0,True,16525,2665,33,6.6,181,44,16113,0,11,7,4,10,0,0,0,,0,0,0,0,0,0,,0,0,23
15,KR_6441052739,False,17874,3449,33,6.6,192,39,14516,0,10,9,13,14,0,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,True,16027,1757,30,6.0,167,48,15048,1,9,10,10,13,0,0,0,,0,0,0,0,0,0,,0,0,48
16,KR_6420044291,True,17313,3553,34,6.8,204,44,17091,1,12,7,10,17,3,0,0,,0,0,0,0,0,0,,0,0,False,15145,735,31,6.2,177,44,14322,0,7,12,5,14,2,0,0,,0,0,0,0,0,0,,0,0,24
