,gameId,blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragonType,blueDragon,blueRiftHeralds,redWins,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragonType,redDragon,redRiftHeralds,matchMin
0,KR_6445369490,True,13923,2953,28,7.0,189,48,13052,1,10,2,4,25,1,0,0,,0,0,0,0,0,0,,0,0,False,13779,2419,36,6.0,155,32,11011,0,2,10,0,15,0,0,0,,0,0,0,0,0,0,,0,0,30
1,KR_6443615344,True,12441,2661,26,6.5,167,0,11163,1,8,4,4,14,3,0,0,,0,0,0,0,0,0,,0,0,False,17292,6022,39,6.5,186,88,9609,0,4,8,2,65,1,0,0,,0,0,0,0,0,0,,0,0,37
2,KR_6445842734,False,13680,3300,27,6.75,159,48,13722,0,10,6,8,11,1,0,0,,0,0,0,0,0,0,,0,0,True,17304,2314,37,6.166666666666667,173,52,12461,1,6,10,2,14,1,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,57
3,KR_6446578092,True,11416,4381,27,6.75,168,40,8524,1,3,3,2,254,3,0,0,,0,0,0,0,0,0,,0,1,False,14776,1436,34,5.666666666666667,130,40,15433,0,3,3,7,20,2,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,30
4,KR_6400546335,True,12225,3675,29,7.25,156,50,12787,1,7,2,3,11,0,0,0,,0,0,0,0,0,0,,0,1,False,14908,3198,39,6.5,171,48,11348,0,2,7,1,10,0,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,37
5,KR_6446664059,True,12236,3556,27,6.75,177,52,8747,0,4,7,5,7,1,0,0,,0,0,0,0,0,0,,0,0,False,17140,2740,38,6.333333333333333,165,40,16002,1,7,4,13,14,1,0,0,,0,0,0,0,0,0,,0,0,32
6,KR_6429630522,True,12081,3211,27,6.75,185,60,10055,1,4,4,5,17,0,0,0,,0,0,0,0,0,0,,0,0,False,17130,4455,38,6.333333333333333,207,52,9616,0,4,4,3,6,0,0,0,,0,0,0,0,0,0,,0,0,36
7,KR_6438239810,True,11526,2801,27,6.75,170,68,6625,0,2,6,1,9,1,0,0,,0,0,0,0,0,0,,0,0,False,15130,5295,35,5.833333333333333,131,52,11363,1,6,2,1,14,1,0,0,,0,0,0,0,0,0,,0,0,17
8,KR_6416367274,True,12592,3257,26,6.5,143,48,9325,0,6,7,7,7,15,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,False,18762,5726,37,6.166666666666667,226,52,15453,1,7,6,9,34,1,0,0,,0,0,0,0,0,0,,0,1,37
9,KR_6377664084,True,13057,2232,27,6.75,207,40,12936,1,6,3,2,35,0,0,0,,0,0,0,0,0,0,,0,0,False,15047,1712,37,6.166666666666667,163,47,12896,0,3,6,3,9,12,0,0,,0,0,0,0,0,0,,0,0,23
